indexNo,text,sentiment
496,不到一个月你就找了小学妹我还在反思是不是我做的不够好,2
497,是不是你的桂花糕没捂热,5
498,他不爱吃桂花糕,2
499,他只是不喜欢吃你送的桂花糕,5
500,也许吧不重要了,2
501,他和你什么关系呢？,5
502,没关系了，在一学校贴吧问真题，后来加的他，之前说过几句感觉还没啥，今天就这样了,5
503,你还是好好自己做题，问老师吧亲！,5
504,我要买他们学校的真题啊，要不然专业课不好弄。,5
505,好吧！江湖水深，危险重重，谨慎行事！,3
506,？？？？？？您孩子麻烦以后别送到中国学校,4
507,这和中国学校有什么关系。不要带节奏好不好。我仅仅只是吐槽一下。人民教师的行为只是个人行为。与学校并无瓜葛。,5
508,因为您原评论说“都”???我才这样回复，觉得您以偏概全太偏激，当然也就“偏激”的角度回复您,4
509,我已删除评论。表示怕了啊。,3
510,你不是在昌平全封闭式的司法考试培训的么？？？,5
511,学习也是有假期，假期也是要进行一些有意义的课外活动的！,5
512,话说你司考复习的怎样鸟？,5
513,压力略大还是比较紧张的?,3
514,心情不好的时候不笑，但不笑的时候不一定心情不好。所以不要纠结笑不笑，心情不好就是不好。,2
515,你什么时候变得这么辩证了？其实我是想问你，我是死鱼脸吗？,2
516,你受啥刺激了，是又怎样不是又怎样，不用太在意别人的觉得,5
517,话说你今天等的人结果怎样了？,5
518,这个颜色实在太好看了真是让我纠结,1
519,好看就不要纠结买呗！,5
520,哈哈还是纠结蓝色和枚红色,0
521,我感觉红色更好搭配衣服,0
522,哈哈别报太大希望啊万一垮了就掉的大,0
523,不会不会，力挺之啊,5
524,好吧我努力哈,0
525,加油加油！！！干吧嗲嘶哟～～,1
526,装一瓶给我啊？我可以找天中午来拿哈哈,0
527,我刚还在想呢？要不要装一瓶给你，怕你不要呢,3
528,要，你弄个小瓶子，我如果明天空，就明天中午来拿哈哈,0
529,装好了，刚发q给你呢，我明天给你送去吧，明天我正好要出门帮事,5
530,一个女人总会为她心爱的男人做出改变！,5
531,哈哈哈。你说这话的样子好认真啊。,0
532,哈哈…难道你有千里眼？还能看到我表情,0
533,我是用心感受的。哥们儿。,5
534,说到今天的新春特辑就气,4
535,伦哥走了我就快进看完！！！充了会员，本想不浪费就看十五候鸟，！！！！,4
536,伦哥走了我就没看了???老坑了,4
537,我怕是惊喜，又跑出来了！！！快进还是没有！！！,4
538,哈哈哈哈哈????看后面几天的带娃吧,0
539,哇！这饮料你拍的真好看！,1
540,你快看喵叽帮我加了个小猫咪上去！！！一织和我都圆满了！！！,1
541,看到了！可爱！果然有猫猫感觉就是不一样！,1
542,对的我升天了！,1
543,女王生了你还要多久,5
544,最迟下周二去住院了已经快42周,5
545,一般41周不生都催产了哎,5
546,医生说我月经周期长，排卵期靠后，胎盘还嫩，所以不给我催，我后天去住院。,5
547,哈哈哈哈哈哈哈哈狗妹，实不相瞒我能想到你的男朋友应该是是什么样子的,0
548,啊！你快告诉我！！！我也想知道！,0
549,一定是高个子长得干净帅气笑起来暖暖的穿什么都好看,1
550,对没错他就是这样哈哈哈哈,1
551,我还以为去学习了，刚问祺仔她说老师不在幼儿园了！什么情况啊，宝贝们都很喜欢你呐！,1
552,我现在是自由的，专职的，钢琴老师呀！因为红黄蓝没有开设钢琴特色课了！,0
553,羡慕你的自由，加油啦！,1
554,谢谢啦！一定要让琪仔记得我呀,1
555,#俞灏明#你很可爱哦…天气热注意防暑吧！,1
556,你来啦！我是婷姐,5
557,哦。婷姐好啊！嘻嘻,0
558,关注我啊！妹,5
559,什么是基带丢失？,5
560,水货手机带网络锁的，刷机后基带会丢失的，imei码都没了，拨打电话会出现没注册网络，需要刷回一个基带回去,5
561,我看淘宝上卖的水货手机会有一个叫卡贴的东西也是针对这个问题的吧？,5
562,"刚才了解了一下卡贴,是这个意思,卡贴是用硬件方法解决问题,我刷基带是软件解决.",5
563,希望您今后还是少参加一些娱乐节目,5
564,反正我就是看了跨界歌王后喜欢了瑜老板，疯狂爱上,1
565,我是看了一个对她的专访,5
566,反正现在就是特别特别的喜欢她。,1
567,哈哈，我分不清你是你们两个中的那一个呢,0
568,这么说她应该不会生气,5
569,哈哈，我不知道哦,0
570,她是个大度的姑娘,1
571,那啥，是不是暴露年龄了,3
572,总要老的嘛！！,5
573,不服老不行了，现在出门谁都叫我姐了,2
574,对的！要么就是叫阿姨,5
575,阿姨这事，就更让人伤心了，上次一50左右的人，进门就叫我阿姨，靠，我想说你眼睛瞎了吗,2
576,好羡慕他应该不是那种架子很高的人吧,1
577,超级随和的像朋友一样,1
578,简直太羡慕你了目测tt身高不高吧,1
579,本来我也觉得不高但是我175他比我高,5
580,露天的吗，是天然的？,5
581,当然，露天的，天然的，男女混浴的,5
582,上次去了那种室内室外都有的温泉，但是是男女分开的，外面差点没冻死，还是乖乖在室内,4
583,并不会啊，泡得一身汗,5
584,那看来是我那个温泉不行,4
585,现在已经变成唯票房论了，真心心塞,4
586,#刘亦菲#很多人酸的是中韩合拍票房口碑都不好可是这个导演有烂片？??不要听到中韩就觉得不好,4
587,粉圈越混越傻呗，被别人嘲多了洗脑了,4
588,#刘亦菲#其实我更不喜欢的是韩国男主,4
589,我也不喜欢但是这是她自己的选择了，我就支持她就好了，毕竟亲妈粉,1
590,真的很爱你晚安,1
591,哈哈哈哈哈哈哈哈、！你好认真、可是我觉得好好笑。,0
592,能不能愉快的聊天那我去删掉哼,5
593,我会怕你删掉、？,5
594,我要去找艳艳哭诉去,2
595,好玩吗你和谁去啊嘉仪,5
596,和大头去好玩但好累，要六点半就起床,5
597,哈哈不错哟干嘛要六点半起床啊,0
598,因为要六点半出发去玩,5
599,哦哦这样啊好累的吧,5
600,非常累现在回去了，下大雨,2
601,是啊哈哈回到家好好休息啊,0
602,现在感觉都在内讧，好乱！也不知道媒体骂人是否属实,2
603,即便骂了，我觉得也要有道歉机会，这个时候不能乱，是很丢人的,2
604,是的围堵记者砸警车，无济于事！,2
605,让我觉得不值得，救援了几天，他们在这事上觉得很有能力，不需要救助。有这精力搬运物资可好？,2
606,每一次这样的事件都有发生，px的时候也是如此！这是个说话需要谨慎的社会,2
607,活着就是恶心，真没谁了，没敢看完,4
608,我只看了几页…???看的胸闷…再不敢打开了,4
609,看到攻被虐的那里简直无法理解,2
610,不理解就很正常,2
611,可以一试，话说柠檬茶不行吗？,5
612,可以可以，我比较喜欢清淡的,5
613,旺仔牛奶也不错，有个冰格可以试很多饮料,5
614,可以可以，改天去超市搞一波还有混合口味,5
615,阿莫厚蛋烧喜欢吃甜还是咸,5
616,喜欢咸的！甜的有点无力啊。,1
617,我也喜欢咸的！嘎嘎就是想到了深夜食堂里超爱吃甜的那个老板！,1
618,甜的总觉得不像是菜像饭后小点心哈哈哈，不过做好了其实也蛮好吃的。,0
619,我妈妈说里面人都好帅,1
620,对啊！尤其是大师兄，四哥！连宋也很顺眼，就连司命的低音炮也帅到飞起！,1
621,哈哈你太可爱了四哥是太子妃升职记里面的九王吧是挺帅的,1
622,对啊太好看了！,1
623,好想知道是怎么做的！,5
624,可惜我没拍过程图~,2
625,好可惜，需要定形状么？,2
626,先用那种很差很便宜的羊毛戳出大型，然后用好的羊毛复盖在上面同时调整形状~,5
627,懂了，哈哈，谢谢哦！,0
628,已经全部自带了，用便携旅行装，小管牙膏，男仕，效果特别好！,1
629,是的，你真有眼光。好幸福。,1
630,我已经用了九年了,0
631,你一定是一个懂健康，爱生活的人。,1
632,昆明自己作死就那么点时间血崩早晚的事,4
633,昆明站的黄牛得赔死挥泪大甩卖,4
634,嗯我都通知身边的快抛粉丝爽了可以去捡白菜,5
635,你身边的快抛？你身边当黄牛得挺多啊,5
636,本来就是全民牛牛的时代了那么多app能正规合理加价昆明我反正不看好也没做,5
637,嘎嘣一下停不住，慢慢踩刹车,5
638,只和朋友分享自己的生活事,5
639,我在努力挤回qq空间,5
640,那我要多关注咯,5
641,怀念我的大学时光,5
642,大学就这样过去了，再没有比这更好的时光了，只有毕业以后工作了才能体会,2
643,总是要面对的嘛,5
644,那是，工作两年，毕业综合症早治好了，哈哈,0
645,我逛了一下午的街。然后回家吃汤圆。现在无聊中准备做作业,5
646,同是天涯苦命人啊！！！,2
647,就是啊我们还是做作业把。今天晚上得不得放笑傲江湖啊,5
648,靠！你不问我还没发觉，不得放啊！,2
649,靠！我就是等放笑傲江湖啊。放一天居然看不成。太悲催了,2
650,感同身受。！！！！！！,2
651,baby能不能不拍戏了,4
652,有人喜欢看你当我们8000万杨家将是吃素的吗？有本事你去拍戏有人用你吗？还说别人,4
653,您真的不是高级黑吗,4
654,就因为你不喜欢看baby就不拍戏了，别想了,4
655,哈哈我喜欢冬天诶是不是还年轻,1
656,你一直年轻不会老,1
657,是因为每天晚上一两点睡吗哈哈,0
658,唉??同桌快来和我睡觉温暖我,0
659,下周就能见了,0
660,你那里橘子有我买的甜吗,5
661,离开你我再也不吃橘子了,5
662,那是你最喜欢的啊,5
663,心酸咱不要橘子也不要他了好不好,2
664,该死的，叫你妈多打几下，反正都是骨头，不痛的,4
665,去你的，你哥我不知道什么叫疼呢,4
666,那更应该叫你妈多打几下，吕搭3日迈回家，就知啥叫痛了,4
667,你是说身体上的痛呢，还是心里的呢？,4
668,二水??是我！??我放假了！才能给你评论！??不评论我吃马桶！只是第四次了！,5
669,真是个奇怪的渔民,5
670,巧克力和音乐更配哦,5
671,细雨飘落。真是个奇怪的老缠粉！,5
672,巨难吃！就是一张面饼，葱香菜啥啥没有,4
673,你也去买啦？早上吃差点把我噎死六中对面有个hello哥他家的挺好吃,4
674,我上回感冒在蒙医院输液李睿给我买了一张，感觉是我吃过最难吃的了,4
675,可以说是全市最难吃了,4
676,这本书的版权国内可是在狂抢啊。,5
677,嗯，我们公司也报价了，是博达代理的版权，之前不都是南海出版社拿下的简体字么。,5
678,是啊，南海最近还新出了他的一本杂文集。南海近年在出版界异军突起啊，光马尔克斯的书就为他们赚了不少。,5
679,是那个<眠>吧，好像国内销量不好。,5
680,《潜伏》是目前看过逻辑思维最缜密的电视剧了。no1,1
681,说明你根本不懂历史,4
682,不好意思，我说的是剧情逻辑缜密，不是指历史真实性。没说清楚,1
683,逻辑不通，漏洞百出，只是让你感觉逻辑性很强，比较观众外行居多。但要承认，电视剧市场运作成功，非常贴合当下的观众人群,4
684,用的什么牌子啊好看诶,1
685,说的是笔还是甲油胶？,5
686,都想知道喜欢这种色调,1
687,这个底色是晕染出来哒用蓝色和浅绿晕两次，上面花纹再用黑色调蓝色晕开,5
688,你带着二哥和五弟，心疼着xl哈哈,0
689,二哥和五弟是本命。而勋鹿恋恋不忘，必有回响吧。,1
690,话说京城五少是谁组的太有感觉了,1
691,我也想知道啊，五个都喜欢，最重要的是我的两个本命啊,1
692,6666为啥我的金克斯就不行呢,5
693,因为我是个疯子哈哈哈哈,0
694,厉害！！疯子一样的厉害,1
695,别夸我我膨胀,0
696,哈哈sony你在做啥现在…～,0
697,公司入职培训哈哈哈你把家里网络光纤扯断了我能给你熔接上，是不是超酷的,0
698,啊哈哈哈哈哈酷爆了好嘛,0
699,即便如此我还是一个好会计哈哈哈,0
700,我家养过金毛，脾气是超级超级好的大暖男，所以说金毛咬人我是不信的,1
701,视频都出来了还不相信？你相信啥,4
702,视频只有金毛被打的事实，况且我只说我的观点，关你屁事,4
703,金毛咬人的视频没看到？只看自己想看的，说自己想说的，人云亦云，廉价的情绪,4
704,仙草们也是甄哥的宝贝,0
705,我是田馥甄的宝宝,0
706,那你是我和田馥甄的宝宝？？啊哈哈哈哈哈哈,0
707,你死了我是甄嫂我让馥甄拉黑你,4
708,啊哈哈哈哈哈哈哈别我怕馥甄心碎,0
709,你们怎么有这么多新账户！,5
710,我们是真的是新用户啊,5
711,难道可以用了新用户看一元电影，还可以再购买优惠美食？,5
712,哦不行，我们还有电信号,5
713,梦瑶一摔惊天下，从此维密是路人,4
714,求你多看看几场以前的秀再来喷啊,4
715,谢谢，老子也不想那么贱总想着给人去提鞋，你爱去提你去提好了,4
